"Mean","Median","SD","lcl","ucl","Rhat","parameter","Year","demographic"
0.937678935386842,0.942099068974192,0.0315018256297867,0.866713064430547,0.985019355064077,1.00040080205466,"phi.juv[39]",2019,"phi.juv[39]"
0.729244718831346,0.730624511111172,0.129343564398531,0.478513922199673,0.955217271894276,1.00003761942436,"phi.juv[4]",2001,"phi.juv[4]"
0.838459519350339,0.838338927125717,0.0474400060984038,0.745867005307177,0.931869487824377,1.00282554428529,"phi.juv[40]",2019,"phi.juv[40]"
0.972829596352599,0.976093429141373,0.0157007303352036,0.933797662323647,0.993601862687289,1.00088495233656,"phi.juv[41]",2020,"phi.juv[41]"
0.749791382507267,0.773946945980494,0.158501171805983,0.418631173513809,0.972419282101818,1.00248210445447,"phi.juv[42]",2020,"phi.juv[42]"
0.567478525898506,0.552677791913193,0.1288150921574,0.357183475208071,0.860244941896055,1.00007862808542,"phi.juv[5]",2002,"phi.juv[5]"
0.808872611446547,0.823960360394815,0.110296154023604,0.564110225020846,0.971005225167848,0.999985730762512,"phi.juv[6]",2002,"phi.juv[6]"
0.872177082411756,0.888162643776053,0.0802151054017627,0.681451226453935,0.979949249464981,1.00002260669734,"phi.juv[7]",2003,"phi.juv[7]"
0.928091491147032,0.939018661387382,0.0473826045685004,0.807684902287789,0.9872418401022,1.00002121822158,"phi.juv[8]",2003,"phi.juv[8]"
0.76786360588011,0.772993252448386,0.114059996844885,0.540601632030364,0.961603132291132,1.00003706652338,"phi.juv[9]",2004,"phi.juv[9]"
0.986112934999658,0.987538595387988,0.00601313753320538,0.971480418479742,0.994079764436208,1.00691962156636,"pop.growth.rate",NA,"pop.growth.rate"
4975.23890965835,4973.78675112756,31.5953797065602,4915.85823680981,5041.7894480959,1.04817763610671,"Ntot[1]",2004,"pop.size"
5261.39496328218,5262.99740621568,78.0756180520926,5104.15550645633,5410.74017488395,1.01729291224101,"Ntot[2]",2005,"pop.size"
5430.63056744366,5432.78047556942,77.6449999955358,5275.47932805438,5579.09349568676,1.01403169630976,"Ntot[3]",2006,"pop.size"
5602.60466371416,5606.04526812171,100.339739612422,5394.23285460402,5788.81791634178,1.00333337925068,"Ntot[4]",2007,"pop.size"
5666.83834322773,5671.14084576922,125.013529205716,5410.94675179273,5894.76796082088,1.00249933502493,"Ntot[5]",2008,"pop.size"
