"Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.100","Rhat","parameter","Year","demographic"
0.194049244218296,0.306588492157517,0.431641292912012,0.309996763123041,0.0604401741947593,0.301903821886971,0.00485079485286574,8,155,0.98706377556353,1.00587512895256,"mean.p.ad[2]",NA,"mean.p.ad[2]"
0.00341883313528313,0.00714312923626476,0.0123121946427496,0.00749129715640827,0.00240120725647129,0.00658882537127972,1.56728820068525e-05,0.7,23473,0.306841921799072,1.00012215878262,"mean.p.juv[1]",NA,"mean.p.juv[1]"
0.0133252132830711,0.0259324302145747,0.0437385433881807,0.0269745824158283,0.0077878993089729,0.0248352160211364,0.000661969208892604,8.5,138,0.995375672091475,1.00684947672523,"mean.p.juv[2]",NA,"mean.p.juv[2]"
3.37618500070871e-05,0.0443253401367195,0.225699001538065,0.0701160330606026,0.0758947587878611,0.0209401727334182,0.000311475047209488,0.4,59371,0.00726906915079715,1.00002935389892,"p.ad[1]",1979,"p.ad[1]"
0.0236222300006176,0.0550033539660836,0.0922739177936673,0.0568937353094724,0.0180419933158792,0.0519554034807826,7.32564083414045e-05,0.4,60657,0.00204455971369806,0.999999604793436,"p.ad[10]",1988,"p.ad[10]"
0.223909235225247,0.290262553277506,0.361587320527148,0.291081207010554,0.0352285124805585,0.289471271308744,0.0001444313850676,0.4,59493,0.00755374589702896,1.00001023525106,"p.ad[11]",1989,"p.ad[11]"
0.02756871697268,0.0538012256051245,0.0863031647946482,0.0553107392477229,0.0153540670800692,0.0512824598211089,6.26363272567128e-05,0.4,60089,0.00114393815286177,1.00003254259089,"p.ad[12]",1990,"p.ad[12]"
0.118219406221026,0.167320130761029,0.21892489258234,0.168582694572976,0.0259601433935241,0.165568949531512,0.000109982665053366,0.4,55714,0.00304701011511427,1.0000262437099,"p.ad[13]",1991,"p.ad[13]"
0.0574899902500274,0.093241030522953,0.133312800806197,0.0945087911305239,0.0196066798503468,0.0909603184181681,8.06751434387877e-05,0.4,59065,0.00279843523401864,1.00004944507667,"p.ad[14]",1992,"p.ad[14]"
0.0121462520547944,0.0305973313530395,0.054546244108528,0.0319825771122913,0.0112829910510423,0.0279168128247309,4.60626180790708e-05,0.4,60000,0.00174321992763328,0.999990018392025,"p.ad[15]",1993,"p.ad[15]"
0.0617533877412009,0.0964307039692126,0.136233932685055,0.0976125034921165,0.0193374395196781,0.0944574541740165,7.89447662585695e-05,0.4,60000,6.55541556504597e-05,0.99998670575738,"p.ad[16]",1994,"p.ad[16]"
0.0319853780522841,0.0578796274949204,0.0887219617040725,0.0590787816459283,0.0147668176255421,0.0558348155463898,6.01293499002843e-05,0.4,60312,-0.00112852294966381,1.0000907421852,"p.ad[17]",1995,"p.ad[17]"
0.00167066591463858,0.0104678985902916,0.0239748687465031,0.0116245624645332,0.00627658042661742,0.0085969448415128,2.54847138110304e-05,0.4,60658,0.000310795631703983,1.00008666557604,"p.ad[18]",1996,"p.ad[18]"
0.216582512321973,0.270715347529889,0.327782299988319,0.271353491787272,0.028530993289427,0.269226090879803,0.000116477292356445,0.4,60000,0.00230792508064332,1.00002033803624,"p.ad[19]",1997,"p.ad[19]"
0.0409450388453629,0.20320138380549,0.433716596036979,0.218799458398599,0.107395125044186,0.17235265974187,0.000441178783098968,0.4,59257,0.00508153913944975,1.00001155436497,"p.ad[2]",1980,"p.ad[2]"
0.0431770518199647,0.0694892346856804,0.0974409674482831,0.0703777064246298,0.0140059418602297,0.0679022352850298,5.71790182077502e-05,0.4,60000,2.3842111990875e-05,1.0000223871693,"p.ad[20]",1998,"p.ad[20]"
0.0380679864012711,0.0617239206162371,0.0883439798177691,0.0625838998778153,0.0130133064368666,0.0604062394113326,5.46068293345686e-05,0.4,56791,2.31902589590034e-06,1.00000981730297,"p.ad[21]",1999,"p.ad[21]"
0.421219654183037,0.476136834496778,0.532432614023793,0.476340717189006,0.0283945040657178,0.475874395989032,0.000116929518409229,0.4,58969,0.00320420750829166,1.00001765118175,"p.ad[22]",2000,"p.ad[22]"
0.0183588000084129,0.0322865229524512,0.0483878303467282,0.0329302505010358,0.00778645793098297,0.0311620916613033,3.17880813909258e-05,0.4,60000,0.00398664156146164,1.00000692280322,"p.ad[23]",2001,"p.ad[23]"
0.00174780550535614,0.00735832216077188,0.0152543291884406,0.00794890296066294,0.00370480306668069,0.00646584289375705,1.51951671060009e-05,0.4,59446,0.00355311082714513,1.0001159481089,"p.ad[24]",2002,"p.ad[24]"
0.399913980636405,0.445974548125101,0.491747486806719,0.446104693407732,0.0234398018603487,0.445907940327787,0.000100075165584431,0.4,54860,0.0154241228099131,1.00004061123183,"p.ad[25]",2003,"p.ad[25]"
0.00154218599439505,0.00724780026216435,0.0149890888077791,0.00780555991812744,0.00368372471273528,0.00654998924743003,2.74786500682331e-05,0.7,17971,0.0252614075133958,1.00022451371209,"p.ad[26]",2004,"p.ad[26]"
0.429936224587129,0.457152626304474,0.481498533781302,0.456526816905691,0.0132708377473694,0.458017143616224,0.000200307486212331,1.5,4389,0.300367984242093,1.00043927327337,"p.ad[27]",2005,"p.ad[27]"
0.413422764174979,0.453343313510863,0.485074487852099,0.451495067194396,0.0183933092544487,0.45687112238137,0.000329846158592731,1.8,3110,0.276334523420289,1.00117704866995,"p.ad[28]",2006,"p.ad[28]"
0.463625186970932,0.490192004326144,0.517868292322276,0.490491240214846,0.0138302398221933,0.490278119538819,0.000198361790423109,1.4,4861,0.292272471060031,1.00076902850058,"p.ad[29]",2007,"p.ad[29]"
0.00017215700660348,0.00986590418094441,0.0334312835302389,0.0126595675563257,0.0103892708020292,0.00597448992610279,4.55575131794543e-05,0.4,52006,0.00657408149767086,1.00009338320551,"p.ad[3]",1981,"p.ad[3]"
0.489708598576705,0.52080507105561,0.550957066113421,0.520606625007408,0.0156134426773014,0.52073730546569,0.000146575312588967,0.9,11347,0.185619289743974,1.00039228940793,"p.ad[30]",2008,"p.ad[30]"
0.437858608360847,0.474435988821336,0.517024235643676,0.475809039063571,0.0199353724258141,0.472500704855374,0.000151339778945075,0.8,17352,0.217535882920289,1.00012387466202,"p.ad[31]",2009,"p.ad[31]"
0.362196261126618,0.397439624488236,0.434102128668684,0.397505596724212,0.0183576649003491,0.397792865306005,0.000171947524216126,0.9,11398,0.216373994649266,1.00006686482173,"p.ad[32]",2010,"p.ad[32]"
0.425381212184553,0.460049026887303,0.493951090318116,0.459561612586957,0.0177046897808621,0.46111601800751,0.000114728455558439,0.6,23814,0.176301108507685,1.00001910437715,"p.ad[33]",2011,"p.ad[33]"
0.437440174100207,0.466559475740975,0.49661038238656,0.466716305160276,0.0151229585820011,0.466731073579454,0.00014804737853876,1,10435,0.239669457678177,1.00017241120369,"p.ad[34]",2012,"p.ad[34]"
0.42264611603736,0.464046237999292,0.504577866762998,0.463975788952099,0.0212531641170231,0.465210058561715,0.00017170930882433,0.8,15320,0.211002798512909,1.0000113446244,"p.ad[35]",2013,"p.ad[35]"
0.445609018457528,0.485229839262485,0.525910438772503,0.485417473745197,0.020726123588834,0.484777523539398,0.000191232647713892,0.9,11747,0.36515458097643,1.00004580071397,"p.ad[36]",2014,"p.ad[36]"
0.350737133282523,0.379955615919336,0.409614928942787,0.379895018398741,0.0150420247659881,0.379806908637436,0.000138012779854097,0.9,11879,0.193262416194028,1.00011425838172,"p.ad[37]",2015,"p.ad[37]"
0.483803218517767,0.516947406067546,0.550710939806677,0.516924582117032,0.0171117031059257,0.516994812760543,0.000112715168832136,0.7,23047,0.210703895157499,1.0000439942939,"p.ad[38]",2016,"p.ad[38]"
0.518830697479878,0.549239249132675,0.581217089053747,0.549697348637352,0.0157655238938939,0.548231944672719,0.00010438084440661,0.7,22813,0.188585413839537,1.00001684596352,"p.ad[39]",2017,"p.ad[39]"
0.0744175363171342,0.145170359782752,0.229629084223955,0.148616869830974,0.0406777023874406,0.140357377019149,0.000166066024596704,0.4,60000,0.00152435061674964,0.999986273243981,"p.ad[4]",1982,"p.ad[4]"
0.686660778197486,0.713904535717616,0.740218563988252,0.713700818243297,0.0136104986600777,0.714542698267826,0.000111946945237424,0.8,14782,0.3598267642799,1.00065486010615,"p.ad[40]",2018,"p.ad[40]"
0.516413830142616,0.554180141758864,0.595321798617981,0.554954438405752,0.020776407525312,0.551420869660732,0.000147115688708822,0.7,19944,0.348810856699784,1.00093041111781,"p.ad[41]",2019,"p.ad[41]"
0.667695346215084,0.696266513404834,0.725496644341259,0.696235286267103,0.0148000040752764,0.696651223488719,0.000163370386594004,1.1,8207,0.241619431080202,1.0003810480851,"p.ad[42]",2020,"p.ad[42]"
0.389270676526444,0.429284599528594,0.473348994177464,0.431022830023894,0.0218810114989647,0.426771652783403,0.000134840639918566,0.6,26333,0.0344271886133625,1.00007171654137,"p.ad[43]",2021,"p.ad[43]"
0.001171859962824,0.0140773248110677,0.0375035259977918,0.0164190059214154,0.0107117847227437,0.0107290123172635,4.50279319027612e-05,0.4,56593,0.00596707805388499,1.00006744260106,"p.ad[5]",1983,"p.ad[5]"
0.00964622039291908,0.0363532163369196,0.0737645988555538,0.0390098357509548,0.0175364582734123,0.0318694841837624,7.17276756428764e-05,0.4,59774,0.000531696752333196,1.00000670708751,"p.ad[6]",1984,"p.ad[6]"
0.00255950653130874,0.017854651234016,0.0414173718738464,0.0198949670751563,0.010973438759306,0.0146306008827415,4.46154451070595e-05,0.4,60494,0.00341438848376756,1.00004444348257,"p.ad[7]",1985,"p.ad[7]"
0.0899225567995684,0.141933864889782,0.202990360230658,0.143787853382015,0.0292014630228629,0.138618689862646,0.000120492351571043,0.4,58734,0.0042016260996444,1.00009690869706,"p.ad[8]",1986,"p.ad[8]"
0.000821989789855215,0.0117689412603936,0.0309555242926538,0.0136678520362245,0.00884325451606534,0.00899196357362012,3.61024353832051e-05,0.4,60000,0.00263746508027141,1.00003887328406,"p.ad[9]",1987,"p.ad[9]"
4809.45061186371,4980.74063479121,5195.3967283478,4990.28219610653,100.382851320157,4969.32639812116,4.38364031317831,4.4,524,0.960914179427244,1.00434850365903,"Ntot[1]",2004,"pop.size"
1868.80786001368,1869.00074719934,1869.19937188727,1869.0004289315,0.0998748160013039,1869.00517735222,0.000407737228929252,0.4,60000,3.14204272606339e-05,0.999991967808236,"Ntot.breed[1]",2004,"pop.size"
4899.31969403732,5142.22687308243,5398.20056718264,5147.39177630656,127.467091742331,5129.71698187935,3.63237738837894,2.8,1231,0.787654695175793,1.00295866175215,"Ntot[2]",2005,"pop.size"
752,805,854,805.0891,26.0674865126569,807,0.165659109334237,0.6,24761,0.143658558895593,1.00025833523395,"Ntot.breed[2]",2005,"pop.size"
4868.01061225052,5108.91875964415,5367.40928466807,5114.59882841098,127.635669847529,5103.49343124205,3.72042159885159,2.9,1177,0.761486779748363,1.00326440177619,"Ntot[3]",2006,"pop.size"
1285,1346,1381,1339.98845,27.9187274218074,1347,0.158824240640894,0.6,30900,0.116891273787631,1.00012604650663,"Ntot.breed[3]",2006,"pop.size"
4842.47609923824,5095.30678829515,5355.94619444575,5100.05271654113,131.008626639853,5097.85593765651,3.59778270632109,2.7,1326,0.694796127337641,1.00054302951169,"Ntot[4]",2007,"pop.size"
1213,1366,1426,1345.5874,55.2322101482215,1380,0.751739295300854,1.4,5398,0.19113065605881,1.00104906456088,"Ntot.breed[4]",2007,"pop.size"
4701.37655674954,4940.1406195192,5192.26560227056,4943.26882830122,126.015942475636,4932.10061490112,2.81448689915441,2.2,2005,0.650731620190672,1.00406543646219,"Ntot[5]",2008,"pop.size"
1473,1516,1586,1522.29221666667,29.4202371153869,1517,0.182852617830101,0.6,25887,0.074629156015051,1.00028041661616,"Ntot.breed[5]",2008,"pop.size"
4470.73559893557,4697.49995686378,4932.92017095654,4700.21215821701,118.226278646811,4696.34914570585,2.26674945355387,1.9,2720,0.62603035733119,1.00218897981728,"Ntot[6]",2009,"pop.size"
1542,1657,1738,1648.08461666667,50.4113778010803,1682,0.497775837879753,1,10256,0.159469161458268,1.00007605991766,"Ntot.breed[6]",2009,"pop.size"
4337.65243915642,4572.5330183348,4820.29400709642,4575.57639264922,123.440668838039,4569.67457640401,2.40939602831853,2,2625,0.665313572596212,1.00266362227451,"Ntot[7]",2010,"pop.size"
1341,1470,1655,1481.09296666667,79.8761626554187,1468,0.971743728790746,1.2,6757,0.329827609481798,1.00029688533379,"Ntot.breed[7]",2010,"pop.size"
4226.2109544375,4451.60597753574,4697.44418375597,4454.26924676617,120.575974180774,4443.70019624766,2.10763464300436,1.7,3273,0.690757945246778,1.00226046799136,"Ntot[8]",2011,"pop.size"
1099,1237,1369,1238.4395,69.0906438313786,1230,0.894373665371018,1.3,5968,0.296132320610256,1.00028435004766,"Ntot.breed[8]",2011,"pop.size"
4268.69708235203,4532.93189552541,4788.50654335938,4536.01085170381,132.575311162145,4524.07750768652,2.62247364653244,2,2556,0.731242260220258,1.00263919458248,"Ntot[9]",2012,"pop.size"
1310,1452,1537,1446.25635,65.8420080256102,1511,0.684148051447457,1,9262,0.257417239030798,1.00049585249348,"Ntot.breed[9]",2012,"pop.size"
4164.85186423352,4425.94285494474,4700.99905896163,4429.51578799877,137.074479218157,4422.57496467627,2.51820319014407,1.8,2963,0.689719186591344,1.00251978152322,"Ntot[10]",2013,"pop.size"
1395,1468,1567,1478.12241666667,43.5035026184336,1460,0.372662414483281,0.9,13628,0.158019182491476,1.00038790725288,"Ntot.breed[10]",2013,"pop.size"
3861.21553303673,4101.85315303828,4363.03784541775,4106.52393031018,128.496448885813,4093.87479643018,2.13283640063614,1.7,3630,0.658827589972252,1.00334017455952,"Ntot[11]",2014,"pop.size"
1222,1369.5,1526,1372.66386666667,84.6955780234787,1517,1.08287841601558,1.3,6117,0.372517951951987,1.0003090071306,"Ntot.breed[11]",2014,"pop.size"
3721.55610551178,3939.67888032169,4176.2752224284,3943.93095837549,116.671304925142,3932.22676037701,2.11682327980783,1.8,3038,0.74835057818501,1.00243095101861,"Ntot[12]",2015,"pop.size"
1263,1400,1578,1404.83535,85.0309467865045,1391,1.25739314350929,1.5,4573,0.53163058963532,1.00021924535524,"Ntot.breed[12]",2015,"pop.size"
3815.02229770986,4063.59515386071,4330.21230520328,4067.99264294378,132.327480218758,4051.81152864521,2.57849994610245,1.9,2634,0.772702222520496,1.00203323385193,"Ntot[13]",2016,"pop.size"
999,1074,1137,1073.43418333333,39.7264144447134,1040,0.269403759597937,0.7,21745,0.125682534552423,1.00011113081956,"Ntot.breed[13]",2016,"pop.size"
3464.96354663188,3657.99081504919,3867.07692350047,3660.68440722221,103.230399870753,3651.88284633932,1.74192635347115,1.7,3512,0.711998614288324,1.00229037782553,"Ntot[14]",2017,"pop.size"
1236,1340,1449,1346.1397,55.6492242938996,1316,0.561123823886969,1,9836,0.312311251190687,1.00062700899866,"Ntot.breed[14]",2017,"pop.size"
3571.8504306467,3785.08378504696,4010.1529891457,3788.74368415786,112.774801059011,3775.72858150495,2.00096245379607,1.8,3176,0.752138404946021,1.00315774176282,"Ntot[15]",2018,"pop.size"
1369,1413,1574,1427.78253333333,46.4435243953865,1409,0.439754321010623,0.9,11154,0.281147002120482,1.00148051746926,"Ntot.breed[15]",2018,"pop.size"
3413.68011889661,3604.85002215322,3809.83396772716,3607.9614960356,101.331640440322,3599.23359050483,1.78037007095895,1.8,3239,0.822105927958149,1.00293578061527,"Ntot[16]",2019,"pop.size"
1703,1786,1851,1786.94096666667,38.4604242714006,1785,0.351634252090751,0.9,11963,0.317594169586774,1.00022367409386,"Ntot.breed[16]",2019,"pop.size"
3545.38601607344,3756.77597397155,3974.04577704421,3760.06564404214,109.832654752621,3752.02796327353,2.1039140062726,1.9,2725,0.83965828010952,1.00323209321185,"Ntot[17]",2020,"pop.size"
1287,1411,1586,1421.31295,86.7332023493348,1291,0.981894701298368,1.1,7803,0.550070441421968,1.00149601571264,"Ntot.breed[17]",2020,"pop.size"
3677.90187130073,3913.23639102313,4169.13897609485,3916.59612585741,126.562118018572,3908.00850654897,2.569016620249,2,2427,0.808426654685415,1.00335144115482,"Ntot[18]",2021,"pop.size"
1755,1834,1902,1829.3232,42.7187947319489,1863,0.400924875864541,0.9,11353,0.258265278348126,1.00039221798767,"Ntot.breed[18]",2021,"pop.size"
3708.89140729003,3977.34978161562,4279.4100786822,3982.82250206474,146.393359180818,3967.93281344617,3.28074745177191,2.2,1991,0.768393532341928,1.00352200269777,"Ntot.f[1,1]",2022,"pop.size"
3705.67895764024,3978.18989156859,4274.43215927298,3982.90012877855,146.260797545724,3971.30875864422,3.30553896195148,2.3,1958,0.768229222072845,1.00345013466888,"Ntot.f[2,1]",2022,"pop.size"
3703.3308263166,3977.92243178619,4270.73370726999,3982.8592916755,146.380164078432,3970.39250161545,3.32265412273899,2.3,1941,0.768499906684662,1.00341774728542,"Ntot.f[3,1]",2022,"pop.size"
3652.13289462409,3955.75541920085,4284.9980667833,3962.53141720723,162.137283037799,3947.0629016923,3.7879670960455,2.3,1832,0.77754874233045,1.00373389405304,"Ntot.f[1,2]",2023,"pop.size"
3790.10459669075,4115.59534977666,4469.69175731642,4121.80646536154,173.241414658803,4103.56192252358,4.07947989268459,2.4,1803,0.781817639634468,1.00332698939378,"Ntot.f[2,2]",2023,"pop.size"
3602.89377743089,3906.81870491651,4229.38548566688,3912.89462577209,160.758078678689,3889.32263019056,3.71818237804386,2.3,1869,0.775525849322788,1.00358973924305,"Ntot.f[3,2]",2023,"pop.size"
3568.56869329246,3913.61048113719,4280.87823223691,3921.73472912065,182.166777769837,3910.32370929356,4.45434544807888,2.4,1673,0.792229744866962,1.00371617253991,"Ntot.f[1,3]",2024,"pop.size"
3810.74455907354,4203.06453529181,4631.15097590415,4210.61484993262,209.427514505763,4191.53644381439,5.62743881768087,2.7,1385,0.808469651410698,1.00318267449147,"Ntot.f[2,3]",2024,"pop.size"
3460.09664238836,3791.9074389681,4153.52697379951,3799.19609740794,177.772060273981,3785.28315876612,4.29502531370974,2.4,1713,0.787679134829503,1.00360220961232,"Ntot.f[3,3]",2024,"pop.size"
3495.58629512574,3875.39066984349,4299.6744109455,3885.25764385342,205.175758389114,3853.47021713377,5.28310096609501,2.6,1508,0.805817716316378,1.00362589142865,"Ntot.f[1,4]",2025,"pop.size"
3788.67133521758,4253.81328207785,4752.26833384725,4263.67130579776,245.378772829138,4236.11898387324,7.10413672733321,2.9,1193,0.826367989505215,1.00305781259176,"Ntot.f[2,4]",2025,"pop.size"
3296.06443857055,3659.45161168091,4063.18665038974,3668.13892886155,195.760464112246,3643.72018693431,4.98643477885182,2.5,1541,0.798397942214638,1.00358368004993,"Ntot.f[3,4]",2025,"pop.size"
3412.29557630498,3838.13447222843,4314.63818256503,3849.61283574585,229.911449332462,3825.63512415611,6.21013125866099,2.7,1371,0.817072998743352,1.00350544963697,"Ntot.f[1,5]",2026,"pop.size"
3762.92649417607,4311.80239082732,4889.22300964692,4324.28958909495,286.795477947461,4291.55218535896,8.81428616218717,3.1,1059,0.840806167626328,1.00290608656611,"Ntot.f[2,5]",2026,"pop.size"
3111.30645086495,3509.15096893656,3944.06534583324,3519.20704253878,212.960563687119,3485.16138866952,5.70542393401321,2.7,1393,0.807061357013743,1.00350923592294,"Ntot.f[3,5]",2026,"pop.size"
3324.0173322267,3801.37522896573,4327.87575274169,3814.84642446863,255.745719914477,3769.4005758024,7.06331503340588,2.8,1311,0.825842243433171,1.00332534460312,"Ntot.f[1,6]",2027,"pop.size"
3754.6340639608,4363.57778198349,5048.3155767402,4379.70285784793,329.190440817673,4329.19800637787,10.5062362152019,3.2,982,0.850585513313662,1.00278121457186,"Ntot.f[2,6]",2027,"pop.size"
2921.10618291207,3343.31853147777,3817.9611768459,3355.21434192608,228.330448597504,3328.86301853313,6.32773499322489,2.8,1302,0.81355336675754,1.00340422525101,"Ntot.f[3,6]",2027,"pop.size"
3234.7910231823,3765.32959654634,4343.0250014254,3781.14778104242,282.141894231653,3721.5820339333,8.04185356576093,2.9,1231,0.833061646839788,1.00317816243322,"Ntot.f[1,7]",2028,"pop.size"
3710.67469191352,4414.90111981826,5176.34874743733,4434.81860746104,373.613070584682,4376.92020273363,12.2437155704107,3.3,931,0.858158350700472,1.00270298554522,"Ntot.f[2,7]",2028,"pop.size"
2717.30224848856,3166.54546086681,3661.49239733157,3179.58189595538,241.020630410841,3144.44624886205,6.78224924045746,2.8,1263,0.818337052984758,1.00330680514383,"Ntot.f[3,7]",2028,"pop.size"
3160.17132381507,3729.86247250915,4371.87639847126,3748.20554161937,308.726145452569,3713.52794046973,9.01994521572308,2.9,1171,0.838779764924796,1.0030355146903,"Ntot.f[1,8]",2029,"pop.size"
3690.28299839718,4465.08943801778,5331.07413085105,4488.70312735873,418.964756874452,4430.08298306636,13.7926935008621,3.3,923,0.863819744419602,1.00267797644447,"Ntot.f[2,8]",2029,"pop.size"
2524.35110242017,2980.67402216768,3506.71698996686,2995.08082950833,250.846404475708,2963.41103662368,7.19977979616583,2.9,1214,0.821858532227252,1.00322986347176,"Ntot.f[3,8]",2029,"pop.size"
3082.4785698484,3695.92505934899,4394.88943013511,3716.47528891178,335.525698376134,3659.75903021411,10.0344921700213,3,1118,0.843437383958026,1.00293885066397,"Ntot.f[1,9]",2030,"pop.size"
